,left,right,cosine,dice,euclidean,jaccard,lcs,levenshtein,simpson,weighted-jaccard
246,birthmarks/bzip2_amd64_linux_gcc_ccc4cf10.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.026985988,0.026816082,0.023389295,0.025236685,0.018171482,0.014652053,0.028879476,0.019946615
247,birthmarks/bzip2_amd64_linux_gcc_ccc4cf10.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.67025104,0.650844053,0.599419913,0.614116237,0.528945978,0.449928123,0.700934579,0.553425384
248,birthmarks/bzip2_amd64_linux_gcc_ccc4cf10.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.039662387,0.038601766,0.033844046,0.035298588,0.025336731,0.019779378,0.043128235,0.0277473
249,birthmarks/bzip2_amd64_linux_gcc_ccc4cf10.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.505366156,0.501840685,0.412349149,0.448537408,0.330108176,0.255715195,0.576923077,0.332004206
250,birthmarks/bzip2_amd64_linux_gcc_ccc4cf10.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.003482831,0.003402048,0.003004009,0.003134365,0.002304147,0.001836705,0.003764871,0.002476214
251,birthmarks/bzip2_amd64_linux_gcc_ccc4cf10.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.003565106,0.003486734,0.003068505,0.003217418,0.002357435,0.001879272,0.003850103,0.002533324
252,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,0.652961269,0.606409345,0.55224732,0.514361166,0.38596265,0.284544085,0.735357427,0.417516964
253,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,0.662201141,0.615022717,0.559989429,0.521460201,0.391245842,0.288494801,0.745744816,0.423116874
254,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,0.23985214,0.233852118,0.201171516,0.207894906,0.151692501,0.116951225,0.272550544,0.161167779
255,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,0.700690097,0.663939622,0.578228867,0.57182423,0.420933642,0.311636119,0.814542881,0.444782783
256,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,0.039458962,0.038142706,0.033700326,0.034466565,0.025966752,0.020726472,0.043157076,0.027704717
257,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,0.893864357,0.891990785,0.863670957,0.882421481,0.850363137,0.82937016,0.904354588,0.845731184
258,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.04770642,0.045990763,0.040557395,0.041679539,0.032032749,0.025399169,0.052099533,0.033229669
259,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.103385885,0.098470059,0.087550695,0.087956065,0.06645162,0.051836623,0.112967599,0.069877137
260,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.105877677,0.100682916,0.089686616,0.089832589,0.068112158,0.053125167,0.115687367,0.071579702
261,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.023264089,0.02199005,0.019550972,0.019874229,0.014932871,0.011841438,0.024883359,0.015991311
262,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.024840798,0.02380199,0.020721113,0.021533385,0.015371916,0.011872862,0.026827372,0.0166684
263,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.767872878,0.855333839,0.572737745,0.778088607,0.5095376,0.377324945,0.979004666,0.463537339
264,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.667658826,0.639423816,0.548455499,0.553761987,0.402571405,0.300784259,0.770964478,0.425313313
265,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.674686741,0.646624922,0.554061314,0.55959622,0.407398228,0.3043285,0.780576631,0.429437868
266,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.295818013,0.262345901,0.240137407,0.220654222,0.189439302,0.143082411,0.384525661,0.182666321
267,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.025084044,0.02423288,0.02137595,0.022039232,0.016270978,0.012799234,0.027216174,0.017687234
268,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.029698395,0.028780288,0.02501587,0.026215511,0.019112316,0.014945764,0.032270607,0.02059709
269,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.78225134,0.897901538,0.605444697,0.838103289,0.587483134,0.456957354,0.977449456,0.525167211
270,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.6593738,0.633401345,0.543234513,0.54969056,0.398994156,0.299053821,0.760479354,0.421894067
271,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.667473484,0.641770933,0.550175446,0.556303115,0.404886441,0.303472818,0.772140498,0.427165605
272,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.357844542,0.31747191,0.286382604,0.265690726,0.220761909,0.165409332,0.471617418,0.214637082
273,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.82305923,0.775116345,0.635007609,0.654192828,0.473435005,0.350821745,0.986739883,0.489573461
274,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.038383126,0.03661016,0.032698743,0.032989331,0.024676605,0.0194144,0.041601866,0.026721952
275,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.631445432,0.639732714,0.538566421,0.609839581,0.478948321,0.399553811,0.676127527,0.473426897
276,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.047311786,0.044644013,0.040948843,0.040461156,0.032503428,0.026483976,0.050544323,0.033978391
277,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.117664165,0.111936365,0.099694246,0.099611468,0.075713646,0.059584801,0.129106847,0.079244944
278,birthmarks/bzip2_amd64_linux_go_cf343d1a.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.12029735,0.114298565,0.101939656,0.101605914,0.077455996,0.060951708,0.132032854,0.081051639
279,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,0.983715362,0.982280114,0.978780571,0.980252986,0.975718764,0.972457681,0.985237673,0.975627573
280,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,0.174581531,0.173276468,0.146227239,0.151208294,0.10972148,0.083247675,0.206967818,0.113320145
281,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,0.51495789,0.498663065,0.430053396,0.425403863,0.316331229,0.232540348,0.615446346,0.325031755
282,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,0.029534555,0.028705824,0.025283468,0.025805707,0.019176275,0.015306419,0.032772365,0.020570807
283,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,0.599957705,0.552481242,0.509257588,0.469357441,0.348986651,0.2548773,0.662523988,0.38401647
284,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.03529654,0.03397026,0.029631119,0.030293053,0.023311985,0.018530631,0.039563035,0.023619899
285,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.133421438,0.124104417,0.112475108,0.107820154,0.085776127,0.069063345,0.148767954,0.086806852
286,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.136648417,0.126911451,0.115253798,0.110168065,0.087912067,0.070755677,0.152347967,0.088966451
287,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.017485463,0.017051723,0.01485745,0.015668108,0.011397963,0.009018733,0.018895778,0.012109063
288,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.018770868,0.017906055,0.015715677,0.01609823,0.011503211,0.008820405,0.020372011,0.012349604
289,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.58905103,0.595268869,0.467332728,0.506015911,0.32711974,0.235756324,0.722433017,0.345638414
290,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.802130281,0.818029353,0.672503276,0.720203126,0.600688378,0.476338092,0.96014423,0.57117908
291,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.794258509,0.807572287,0.666246759,0.710536551,0.592594112,0.469571938,0.949358732,0.564670241
292,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.204041344,0.195635179,0.170928292,0.162405361,0.135840017,0.101845664,0.291998819,0.126196973
293,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.018933407,0.018607577,0.016211025,0.017121789,0.012741943,0.010409469,0.020667257,0.013464001
294,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.022092225,0.021260201,0.018725589,0.019003443,0.014349068,0.011543611,0.024505462,0.014914601
295,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.58645538,0.606701414,0.465723935,0.519081527,0.323826841,0.234781432,0.718666278,0.347493892
296,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.802860607,0.816085624,0.675634967,0.713903218,0.593218017,0.462749014,0.971240331,0.571182491
297,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.792427398,0.803389752,0.667573639,0.702350195,0.58412976,0.455480913,0.957955163,0.56300518
298,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.254364095,0.239693427,0.208098809,0.197230399,0.164400139,0.122154732,0.358134042,0.152156909
299,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.617800655,0.591937044,0.508394241,0.496021302,0.380138573,0.280631483,0.753169467,0.377116555
300,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.028535575,0.027615202,0.024260502,0.024771102,0.018262267,0.014403149,0.031591379,0.019437626
301,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.464251926,0.433991439,0.388436565,0.378718199,0.256457884,0.187435758,0.505151856,0.297894004
302,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.035421746,0.033600343,0.030403511,0.030327465,0.024108851,0.019383122,0.038382049,0.024873903
303,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.151019008,0.139631867,0.127026352,0.120042998,0.095764238,0.07562431,0.170021585,0.096537794
304,birthmarks/bzip2_amd64_linux_rs-pure_f4511389.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.15438983,0.142456635,0.129822291,0.12229518,0.097950419,0.077321108,0.173870637,0.098647835
305,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,0.177339521,0.176081339,0.148599948,0.153811992,0.111487869,0.084775884,0.210068924,0.115238965
306,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,0.521822493,0.50563493,0.43585756,0.431318295,0.320598554,0.23567418,0.623978722,0.329232042
307,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,0.029995951,0.029213246,0.025668083,0.026311598,0.019487429,0.01557756,0.03326341,0.020928645
308,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,0.608683277,0.560527465,0.516754806,0.476048541,0.354018774,0.258677085,0.671851138,0.389635098
309,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.035833974,0.034615585,0.030125351,0.030934295,0.02378862,0.018878133,0.040155829,0.024043456
310,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.131593885,0.122418669,0.111121985,0.106440047,0.084697639,0.068232141,0.146571793,0.085931576
311,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.134779979,0.125202014,0.113873287,0.108778209,0.086829981,0.069929566,0.150098956,0.088076288
312,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.017760338,0.017379478,0.015099792,0.016020809,0.011637022,0.009218327,0.019178903,0.01238864
313,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.019068586,0.018199394,0.015986568,0.016379466,0.011710877,0.009008561,0.020677255,0.012582964
314,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.596966012,0.603258235,0.47206031,0.512421123,0.330912633,0.238266374,0.732668693,0.348730823
315,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.807859209,0.827582369,0.675039905,0.727319117,0.601700965,0.476088248,0.972731351,0.571632486
316,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.800488452,0.818132643,0.669750843,0.719381741,0.599055444,0.474283831,0.961925293,0.56814793
317,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.206544486,0.198112868,0.173046315,0.164444997,0.137292754,0.102893905,0.296373989,0.12752494
318,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.01924251,0.018968986,0.016490329,0.017506802,0.012985328,0.010608128,0.020976925,0.013756387
319,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.022456611,0.021621397,0.019025848,0.019355215,0.014595116,0.011789489,0.02487264,0.015192337
320,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.59394105,0.615109475,0.470351246,0.525973723,0.32778988,0.237882574,0.728842962,0.350775215
321,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.796868533,0.812510355,0.669464315,0.71044086,0.586220828,0.456928938,0.959333429,0.564370417
322,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.798901714,0.813631994,0.671797662,0.711021969,0.590757383,0.460695103,0.970509275,0.567389664
323,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.257691585,0.242750975,0.210671362,0.199682122,0.166277714,0.123497898,0.36350015,0.153815791
324,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.625901908,0.600203836,0.514852148,0.502833707,0.384969804,0.284065512,0.763440124,0.381827616
325,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.029006434,0.028083306,0.024643993,0.025223653,0.018573384,0.014658185,0.032064729,0.019804418
326,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.470938534,0.440218712,0.393807163,0.383945947,0.260253766,0.190235519,0.512315027,0.301745694
327,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.035929619,0.03415393,0.030863562,0.030860224,0.024505677,0.019658997,0.038957147,0.025301743
328,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.148951631,0.13775088,0.125434541,0.118525908,0.094476193,0.074689254,0.167511671,0.095496956
329,birthmarks/bzip2_amd64_linux_rs-sys_9751c6e7.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.152276642,0.140544523,0.128193532,0.120763081,0.096635103,0.076386385,0.171303901,0.097583525
330,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,0.29343194,0.291505759,0.245728703,0.261302082,0.187560842,0.144382553,0.334127741,0.198494425
331,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,0.144242998,0.139271851,0.121212966,0.125523317,0.091675158,0.072536825,0.158345221,0.097028799
332,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,0.261622367,0.253277712,0.217959311,0.222819489,0.160932915,0.121967456,0.301375752,0.171240699
333,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.171175657,0.165582649,0.142659575,0.147670071,0.110576691,0.086468174,0.191155492,0.114289243
334,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.027585135,0.027446429,0.023248021,0.024972461,0.017926831,0.014113125,0.030790179,0.019072693
335,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.028250723,0.028091206,0.023822858,0.02554811,0.018376389,0.014478306,0.031531126,0.019536699
336,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.083958008,0.08072698,0.069365958,0.072920716,0.052148713,0.041017012,0.091298146,0.055916934
337,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.089801769,0.085652998,0.073985253,0.076310727,0.053274468,0.040452879,0.098430813,0.057605361
338,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.238678256,0.236984564,0.194106164,0.209628098,0.142097096,0.107266115,0.278395552,0.148323429
339,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.185423427,0.184179937,0.155848262,0.165952374,0.118314967,0.091900817,0.210131894,0.12566152
340,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.187763282,0.186612289,0.157842342,0.168207627,0.119797868,0.093028218,0.212746586,0.127315618
341,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.5823399,0.582168311,0.481459112,0.517081406,0.431629744,0.344087361,0.708796764,0.410510323
342,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.091977584,0.08891169,0.076698171,0.080888838,0.058954009,0.047490935,0.099857347,0.06241155
343,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.108887998,0.103742766,0.09015935,0.093207374,0.068322413,0.053919262,0.118402282,0.071928946
344,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.229888791,0.235692253,0.190036717,0.207802322,0.141911144,0.107516583,0.278838504,0.146604111
345,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_linux_rs-pure_927550bd.json,0.18391955,0.182164023,0.154415828,0.164485298,0.117321483,0.091045704,0.207273802,0.124826065
346,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_linux_rs-sys_e5a5c625.json,0.186732804,0.185139956,0.156848089,0.167282844,0.119269872,0.092567917,0.210447313,0.126858505
347,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_linux_tgo_d72531be.json,0.532555336,0.526904333,0.463967078,0.489638519,0.411475677,0.343699766,0.577906018,0.414024109
348,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_windows_clang.exe_797eefb0.json,0.235839726,0.23495315,0.197014871,0.210274874,0.150262397,0.115808329,0.269926839,0.15897788
349,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_windows_gcc.exe_4b1549dd.json,0.140840894,0.134955055,0.118429662,0.121842265,0.089242164,0.070255919,0.152639087,0.094667213
350,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_windows_go.exe_ed2de88c.json,0.335737544,0.335574188,0.277317962,0.294444238,0.200606491,0.150172515,0.403105233,0.21440415
351,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_windows_msvc.exe_22595510.json,0.168467903,0.158576766,0.140906236,0.140345957,0.110248514,0.086793153,0.185449358,0.112558505
352,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_windows_rs-pure.exe_1f25dd7f.json,0.031413791,0.031505444,0.026584341,0.028789048,0.020635535,0.016286975,0.035188997,0.021802249
353,birthmarks/bzip2_amd64_linux_tgo_cc1b5a2d.json,birthmarks/bzip2_arm64_windows_rs-sys.exe_d6a1dc5d.json,0.032123654,0.032192004,0.027174021,0.029394937,0.021069534,0.016612686,0.035985626,0.0222791
354,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_amd64_windows_gcc.exe_2a5000a8.json,0.049555849,0.048855299,0.042682725,0.04563609,0.033761861,0.027326092,0.052907531,0.03644674
355,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_amd64_windows_go.exe_8d915129.json,0.755741145,0.714550448,0.603312101,0.60975003,0.435342807,0.315321844,0.895470728,0.461706631
356,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_amd64_windows_msvc.exe_4eddc4d6.json,0.061477119,0.060475848,0.055906274,0.057858446,0.048368014,0.04279142,0.063870353,0.050517998
357,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_amd64_windows_rs-pure.exe_5b22b00c.json,0.084929475,0.083279557,0.070115679,0.076576412,0.056675652,0.045686239,0.09215092,0.058191587
358,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_amd64_windows_rs-sys.exe_3e3736a4.json,0.086967691,0.08528027,0.071864906,0.078415148,0.05806454,0.046793747,0.094368478,0.059612464
359,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_darwin_clang_34392dac.json,0.029112897,0.028648328,0.025390524,0.027108281,0.021632007,0.017624346,0.030505243,0.022734689
360,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_darwin_gcc_3894c17c.json,0.031155797,0.030404079,0.026488889,0.028383657,0.020104889,0.015474393,0.032888465,0.022228823
361,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_darwin_go_293ce2f9.json,0.685131508,0.679593653,0.500446084,0.586857975,0.369050226,0.268409366,0.833200953,0.382889163
362,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_darwin_rs-pure_9d252a8f.json,0.56413237,0.549159765,0.466748746,0.492812958,0.35441465,0.270585047,0.628896882,0.375608936
363,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_darwin_rs-sys_b370b5cd.json,0.571226665,0.556115394,0.47225372,0.499126245,0.359102024,0.274337622,0.636722307,0.380478665
364,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_darwin_tgo_f357c0bc.json,0.372987534,0.355791605,0.314002719,0.309517714,0.262508342,0.206521007,0.471401335,0.254090647
365,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_linux_clang_375294fc.json,0.031291822,0.031158325,0.027164265,0.029369694,0.022831915,0.018772486,0.03336511,0.023867567
366,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_linux_gcc_a5af3ca9.json,0.0369953,0.036588083,0.031462248,0.034260128,0.024427342,0.019338312,0.039561487,0.026489488
367,birthmarks/bzip2_amd64_windows_clang.exe_fb68290e.json,birthmarks/bzip2_arm64_linux_go_3b3448f2.json,0.680044986,0.671354179,0.496916423,0.577811982,0.359088118,0.2624251,0.833225644,0.380894452
