levenshtein,arm64_linux_clang,arm64_windows_msvc,amd64_linux_clang,amd64_windows_msvc,0.251722,0.227093,FOUND
levenshtein,arm64_linux_clang,arm64_windows_rs-pure,amd64_linux_clang,amd64_windows_rs-pure,0.001750,0.001500,FOUND
levenshtein,arm64_linux_clang,arm64_windows_rs-sys,amd64_linux_clang,amd64_windows_rs-sys,0.001791,0.001536,FOUND
levenshtein,arm64_linux_gcc,arm64_linux_go,amd64_linux_gcc,amd64_linux_go,0.015181,0.013536,FOUND
levenshtein,arm64_linux_gcc,arm64_linux_rs-pure,amd64_linux_gcc,amd64_linux_rs-pure,0.012006,0.010520,FOUND
levenshtein,arm64_linux_gcc,arm64_linux_rs-sys,amd64_linux_gcc,amd64_linux_rs-sys,0.012230,0.010719,FOUND
levenshtein,arm64_linux_gcc,arm64_linux_tgo,amd64_linux_gcc,amd64_linux_tgo,0.031603,0.049243,FOUND
levenshtein,arm64_linux_gcc,arm64_windows_clang,amd64_linux_gcc,amd64_windows_clang,0.016477,0.017350,FOUND
levenshtein,arm64_linux_gcc,arm64_windows_gcc,amd64_linux_gcc,amd64_windows_gcc,0.586630,0.462549,FOUND
levenshtein,arm64_linux_gcc,arm64_windows_go,amd64_linux_gcc,amd64_windows_go,0.022021,0.014923,FOUND
levenshtein,arm64_linux_gcc,arm64_windows_msvc,amd64_linux_gcc,amd64_windows_msvc,0.290258,0.253382,FOUND
levenshtein,arm64_linux_gcc,arm64_windows_rs-pure,amd64_linux_gcc,amd64_windows_rs-pure,0.002063,0.001613,FOUND
levenshtein,arm64_linux_gcc,arm64_windows_rs-sys,amd64_linux_gcc,amd64_windows_rs-sys,0.002109,0.001655,FOUND
levenshtein,arm64_linux_go,arm64_linux_rs-pure,amd64_linux_go,amd64_linux_rs-pure,0.235726,0.284544,FOUND
levenshtein,arm64_linux_go,arm64_linux_rs-sys,amd64_linux_go,amd64_linux_rs-sys,0.238494,0.288495,FOUND
levenshtein,arm64_linux_go,arm64_linux_tgo,amd64_linux_go,amd64_linux_tgo,0.137395,0.116951,FOUND
levenshtein,arm64_linux_go,arm64_windows_clang,amd64_linux_go,amd64_windows_clang,0.275602,0.311636,FOUND
levenshtein,arm64_linux_go,arm64_windows_gcc,amd64_linux_go,amd64_windows_gcc,0.019143,0.020726,FOUND
levenshtein,arm64_linux_go,arm64_windows_go,amd64_linux_go,amd64_windows_go,0.401943,0.829370,FOUND
levenshtein,arm64_linux_go,arm64_windows_msvc,amd64_linux_go,amd64_windows_msvc,0.026290,0.025399,FOUND
levenshtein,arm64_linux_go,arm64_windows_rs-pure,amd64_linux_go,amd64_windows_rs-pure,0.043152,0.051837,FOUND
levenshtein,arm64_linux_go,arm64_windows_rs-sys,amd64_linux_go,amd64_windows_rs-sys,0.044142,0.053125,FOUND
levenshtein,arm64_linux_rs-pure,arm64_linux_rs-sys,amd64_linux_rs-pure,amd64_linux_rs-sys,0.972952,0.972458,FOUND
levenshtein,arm64_linux_rs-pure,arm64_linux_tgo,amd64_linux_rs-pure,amd64_linux_tgo,0.163662,0.083248,FOUND
levenshtein,arm64_linux_rs-pure,arm64_windows_clang,amd64_linux_rs-pure,amd64_windows_clang,0.330717,0.232540,FOUND
levenshtein,arm64_linux_rs-pure,arm64_windows_gcc,amd64_linux_rs-pure,amd64_windows_gcc,0.015188,0.015306,FOUND
levenshtein,arm64_linux_rs-pure,arm64_windows_go,amd64_linux_rs-pure,amd64_windows_go,0.187062,0.254877,FOUND
levenshtein,arm64_linux_rs-pure,arm64_windows_msvc,amd64_linux_rs-pure,amd64_windows_msvc,0.019932,0.018531,FOUND
levenshtein,arm64_linux_rs-pure,arm64_windows_rs-pure,amd64_linux_rs-pure,amd64_windows_rs-pure,0.090413,0.069063,FOUND
levenshtein,arm64_linux_rs-pure,arm64_windows_rs-sys,amd64_linux_rs-pure,amd64_windows_rs-sys,0.092396,0.070756,FOUND
levenshtein,arm64_linux_rs-sys,arm64_linux_tgo,amd64_linux_rs-sys,amd64_linux_tgo,0.165861,0.084776,FOUND
levenshtein,arm64_linux_rs-sys,arm64_windows_clang,amd64_linux_rs-sys,amd64_windows_clang,0.336295,0.235674,FOUND
levenshtein,arm64_linux_rs-sys,arm64_windows_gcc,amd64_linux_rs-sys,amd64_windows_gcc,0.015414,0.015578,FOUND
levenshtein,arm64_linux_rs-sys,arm64_windows_go,amd64_linux_rs-sys,amd64_windows_go,0.189845,0.258677,FOUND
levenshtein,arm64_linux_rs-sys,arm64_windows_msvc,amd64_linux_rs-sys,amd64_windows_msvc,0.020269,0.018878,FOUND
levenshtein,arm64_linux_rs-sys,arm64_windows_rs-pure,amd64_linux_rs-sys,amd64_windows_rs-pure,0.089444,0.068232,FOUND
levenshtein,arm64_linux_rs-sys,arm64_windows_rs-sys,amd64_linux_rs-sys,amd64_windows_rs-sys,0.091432,0.069930,FOUND
levenshtein,arm64_linux_tgo,arm64_windows_clang,amd64_linux_tgo,amd64_windows_clang,0.201011,0.144383,FOUND
levenshtein,arm64_linux_tgo,arm64_windows_gcc,amd64_linux_tgo,amd64_windows_gcc,0.041171,0.072537,FOUND
levenshtein,arm64_linux_tgo,arm64_windows_go,amd64_linux_tgo,amd64_windows_go,0.180846,0.121967,FOUND
levenshtein,arm64_linux_tgo,arm64_windows_msvc,amd64_linux_tgo,amd64_windows_msvc,0.051938,0.086468,FOUND
levenshtein,arm64_linux_tgo,arm64_windows_rs-pure,amd64_linux_tgo,amd64_windows_rs-pure,0.040445,0.014113,FOUND
levenshtein,arm64_linux_tgo,arm64_windows_rs-sys,amd64_linux_tgo,amd64_windows_rs-sys,0.041294,0.014478,FOUND
levenshtein,arm64_windows_clang,arm64_windows_gcc,amd64_windows_clang,amd64_windows_gcc,0.020684,0.027326,FOUND
levenshtein,arm64_windows_clang,arm64_windows_go,amd64_windows_clang,amd64_windows_go,0.228179,0.315322,FOUND
levenshtein,arm64_windows_clang,arm64_windows_msvc,amd64_windows_clang,amd64_windows_msvc,0.034307,0.042791,FOUND
levenshtein,arm64_windows_clang,arm64_windows_rs-pure,amd64_windows_clang,amd64_windows_rs-pure,0.065692,0.045686,FOUND
levenshtein,arm64_windows_clang,arm64_windows_rs-sys,amd64_windows_clang,amd64_windows_rs-sys,0.067151,0.046794,FOUND
levenshtein,arm64_windows_gcc,arm64_windows_go,amd64_windows_gcc,amd64_windows_go,0.028384,0.022604,FOUND
levenshtein,arm64_windows_gcc,arm64_windows_msvc,amd64_windows_gcc,amd64_windows_msvc,0.353034,0.366484,FOUND
levenshtein,arm64_windows_gcc,arm64_windows_rs-pure,amd64_windows_gcc,amd64_windows_rs-pure,0.002681,0.002413,FOUND
levenshtein,arm64_windows_gcc,arm64_windows_rs-sys,amd64_windows_gcc,amd64_windows_rs-sys,0.002743,0.002479,FOUND
levenshtein,arm64_windows_go,arm64_windows_msvc,amd64_windows_go,amd64_windows_msvc,0.038052,0.027795,FOUND
levenshtein,arm64_windows_go,arm64_windows_rs-pure,amd64_windows_go,amd64_windows_rs-pure,0.035035,0.045843,FOUND
levenshtein,arm64_windows_go,arm64_windows_rs-sys,amd64_windows_go,amd64_windows_rs-sys,0.035862,0.046984,FOUND
levenshtein,arm64_windows_msvc,arm64_windows_rs-pure,amd64_windows_msvc,amd64_windows_rs-pure,0.004210,0.003630,FOUND
levenshtein,arm64_windows_msvc,arm64_windows_rs-sys,amd64_windows_msvc,amd64_windows_rs-sys,0.004313,0.003726,FOUND
levenshtein,arm64_windows_rs-pure,arm64_windows_rs-sys,amd64_windows_rs-pure,amd64_windows_rs-sys,0.969239,0.968773,FOUND
levenshtein,arm64_darwin_clang,arm64_darwin_clang,amd64_darwin_clang,amd64_darwin_clang,1.000000,1.000000,FOUND
levenshtein,arm64_darwin_gcc,arm64_darwin_gcc,amd64_darwin_gcc,amd64_darwin_gcc,1.000000,1.000000,FOUND
levenshtein,arm64_darwin_go,arm64_darwin_go,amd64_darwin_go,amd64_darwin_go,1.000000,1.000000,FOUND
levenshtein,arm64_darwin_rs-pure,arm64_darwin_rs-pure,amd64_darwin_rs-pure,amd64_darwin_rs-pure,1.000000,1.000000,FOUND
levenshtein,arm64_darwin_rs-sys,arm64_darwin_rs-sys,amd64_darwin_rs-sys,amd64_darwin_rs-sys,1.000000,1.000000,FOUND
levenshtein,arm64_darwin_tgo,arm64_darwin_tgo,amd64_darwin_tgo,amd64_darwin_tgo,1.000000,1.000000,FOUND
levenshtein,arm64_linux_clang,arm64_linux_clang,amd64_linux_clang,amd64_linux_clang,1.000000,1.000000,FOUND
levenshtein,arm64_linux_gcc,arm64_linux_gcc,amd64_linux_gcc,amd64_linux_gcc,1.000000,1.000000,FOUND
levenshtein,arm64_linux_go,arm64_linux_go,amd64_linux_go,amd64_linux_go,1.000000,1.000000,FOUND
levenshtein,arm64_linux_rs-pure,arm64_linux_rs-pure,amd64_linux_rs-pure,amd64_linux_rs-pure,1.000000,1.000000,FOUND
levenshtein,arm64_linux_rs-sys,arm64_linux_rs-sys,amd64_linux_rs-sys,amd64_linux_rs-sys,1.000000,1.000000,FOUND
levenshtein,arm64_linux_tgo,arm64_linux_tgo,amd64_linux_tgo,amd64_linux_tgo,1.000000,1.000000,FOUND
levenshtein,arm64_windows_clang,arm64_windows_clang,amd64_windows_clang,amd64_windows_clang,1.000000,1.000000,FOUND
levenshtein,arm64_windows_gcc,arm64_windows_gcc,amd64_windows_gcc,amd64_windows_gcc,1.000000,1.000000,FOUND
levenshtein,arm64_windows_go,arm64_windows_go,amd64_windows_go,amd64_windows_go,1.000000,1.000000,FOUND
levenshtein,arm64_windows_msvc,arm64_windows_msvc,amd64_windows_msvc,amd64_windows_msvc,1.000000,1.000000,FOUND
levenshtein,arm64_windows_rs-pure,arm64_windows_rs-pure,amd64_windows_rs-pure,amd64_windows_rs-pure,1.000000,1.000000,FOUND
levenshtein,arm64_windows_rs-sys,arm64_windows_rs-sys,amd64_windows_rs-sys,amd64_windows_rs-sys,1.000000,1.000000,FOUND
