arm64_darwin_clang,arm64_darwin_clang,amd64_darwin_clang,amd64_darwin_clang,1.000000,1.000000,FOUND
arm64_darwin_gcc,arm64_darwin_gcc,amd64_darwin_gcc,amd64_darwin_gcc,1.000000,1.000000,FOUND
arm64_darwin_rs-pure,arm64_darwin_rs-pure,amd64_darwin_rs-pure,amd64_darwin_rs-pure,1.000000,1.000000,FOUND
arm64_darwin_clang,arm64_linux_clang,amd64_darwin_clang,amd64_linux_clang,0.841597,0.860582,FOUND
arm64_darwin_clang,arm64_linux_gcc,amd64_darwin_clang,amd64_linux_gcc,0.654152,0.790633,FOUND
arm64_darwin_clang,arm64_linux_rs-pure,amd64_darwin_clang,amd64_linux_rs-pure,0.017635,0.017432,FOUND
arm64_darwin_gcc,arm64_darwin_rs-pure,amd64_darwin_gcc,amd64_darwin_rs-pure,0.016659,0.017552,FOUND
arm64_darwin_gcc,arm64_windows_go,amd64_darwin_gcc,amd64_windows_go,0.030494,0.023435,FOUND
arm64_darwin_go,arm64_linux_clang,amd64_darwin_go,amd64_linux_clang,0.025989,0.026514,FOUND
arm64_darwin_go,arm64_linux_rs-sys,amd64_darwin_go,amd64_linux_rs-sys,0.616788,0.589112,FOUND
arm64_darwin_rs-pure,arm64_windows_msvc,amd64_darwin_rs-pure,amd64_windows_msvc,0.189404,0.037269,FOUND
arm64_darwin_rs-sys,arm64_darwin_tgo,amd64_darwin_rs-sys,amd64_darwin_tgo,0.134479,0.125325,FOUND
arm64_darwin_rs-sys,arm64_windows_go,amd64_darwin_rs-sys,amd64_windows_go,0.467382,0.614938,FOUND
arm64_darwin_tgo,arm64_windows_go,amd64_darwin_tgo,amd64_windows_go,0.242268,0.159017,FOUND
arm64_linux_clang,arm64_linux_rs-sys,amd64_linux_clang,amd64_linux_rs-sys,0.020177,0.019011,FOUND
arm64_linux_gcc,arm64_linux_rs-sys,amd64_linux_gcc,amd64_linux_rs-sys,0.023786,0.020186,FOUND
